age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,">50K,<=50K"
45,Private,148171,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,40,>50K
39,Local-gov,327435,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,<=50K
45,Private,81132,Some-college,10,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,55,>50K
34,Private,73199,11th,7,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,40,<=50K
41,Private,244945,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
31,Private,166343,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,50,<=50K
37,Private,172722,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
23,Private,151888,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,<=50K
48,Private,272778,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,32,<=50K
23,Private,293565,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,<=50K
37,Private,170174,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,>50K
41,Local-gov,180096,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,<=50K
28,Private,435842,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
19,Private,87653,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,<=50K
26,Private,181666,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
65,Private,194456,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
49,State-gov,154493,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,44,<=50K
38,Private,195686,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
69,Private,269499,HS-grad,9,Widowed,Handlers-cleaners,Not-in-family,White,Female,0,0,8,<=50K
43,?,387839,HS-grad,9,Never-married,?,Other-relative,White,Female,0,0,40,<=50K
41,Local-gov,132125,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,<=50K
23,Private,173535,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,<=50K
29,Federal-gov,119848,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K
44,Federal-gov,206553,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,<=50K
37,Private,123833,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,60,<=50K
38,Self-emp-inc,189679,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,>50K
31,Private,382368,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,<=50K
48,Private,210424,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,914,0,40,<=50K
35,Federal-gov,110188,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K
33,Private,31573,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
28,Private,51672,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,<=50K
31,Private,142038,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,45,<=50K
57,Private,127779,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
90,Private,313749,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,25,<=50K
29,Private,271579,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
22,Private,199419,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,<=50K
41,Private,196456,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K
62,Private,174355,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,40,<=50K
35,Federal-gov,128608,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,<=50K
52,Private,162576,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,>50K
67,Private,105438,HS-grad,9,Separated,Machine-op-inspct,Other-relative,White,Female,0,0,40,<=50K
39,Private,172855,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,<=50K
21,Private,222993,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,<=50K
53,Self-emp-not-inc,240138,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,<=50K
52,Private,208302,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,<=50K
27,Private,372500,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,<=50K
37,Private,65390,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,<=50K
33,?,102130,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,<=50K
25,Local-gov,192321,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,<=50K
30,Private,56004,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Female,0,0,40,<=50K
36,Private,30509,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,45,<=50K
42,Federal-gov,198316,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
30,Private,174789,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
47,State-gov,216414,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
38,Self-emp-not-inc,30916,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,<=50K
36,State-gov,177064,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,<=50K
36,Private,357619,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,60,<=50K
35,Private,257416,Assoc-voc,11,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,<=50K
35,Private,111128,10th,6,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,<=50K
25,Private,109009,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
46,Self-emp-not-inc,113434,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
21,Private,203894,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
23,Private,126346,9th,5,Never-married,Other-service,Unmarried,Black,Female,0,0,30,<=50K
42,Private,227397,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,>50K
41,Private,78410,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,>50K
23,Private,65038,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,<=50K
23,Private,384651,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
39,Private,297449,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
20,Private,285671,HS-grad,9,Never-married,Other-service,Other-relative,Black,Male,0,0,25,<=50K
36,Private,269042,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K
30,Private,209691,7th-8th,4,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,<=50K
40,Private,125461,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,42,<=50K
54,Private,249860,11th,7,Divorced,Priv-house-serv,Unmarried,Black,Female,0,0,10,<=50K
22,Private,177107,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,35,<=50K
64,?,140237,Preschool,1,Married-civ-spouse,?,Husband,White,Male,0,0,40,<=50K
22,Private,161532,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,<=50K
17,Private,242718,11th,7,Never-married,Sales,Own-child,White,Male,0,0,12,<=50K
18,?,245274,Some-college,10,Never-married,?,Own-child,White,Male,0,0,16,<=50K
47,Local-gov,204377,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,<=50K
35,Self-emp-not-inc,216129,12th,8,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,<=50K
56,Self-emp-not-inc,236731,1st-4th,2,Separated,Exec-managerial,Not-in-family,White,Male,0,0,25,<=50K
38,Self-emp-not-inc,151322,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
22,Private,146540,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,<=50K
22,Private,133833,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
33,Private,314310,HS-grad,9,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,20,<=50K
21,?,228424,10th,6,Never-married,?,Own-child,Black,Male,0,0,40,<=50K
36,Private,347491,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
48,Private,143281,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,48,<=50K
22,Private,136767,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,<=50K
48,Private,449354,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,4386,0,45,>50K
43,Private,361280,10th,6,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,42,<=50K
31,Self-emp-not-inc,348038,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,50,>50K
21,Private,170302,HS-grad,9,Never-married,Farming-fishing,Other-relative,White,Male,0,0,50,<=50K
28,Private,175710,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,<=50K
46,State-gov,164023,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,70,>50K
39,Local-gov,239119,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,40,<=50K
31,Private,364657,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,>50K
45,Private,155489,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,>50K
54,Private,96792,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,32,<=50K
39,Self-emp-inc,329980,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,>50K
50,Private,41890,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
40,Self-emp-not-inc,29762,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,<=50K
24,Private,449432,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
59,Private,135617,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
18,Private,115630,11th,7,Never-married,Adm-clerical,Own-child,Black,Male,0,0,20,<=50K
22,Private,60668,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,<=50K
23,Private,412248,Assoc-acdm,12,Never-married,Other-service,Not-in-family,White,Female,0,0,25,<=50K
35,Private,36270,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,<=50K
31,Private,265509,Assoc-voc,11,Separated,Tech-support,Unmarried,Black,Female,0,0,32,<=50K
59,Private,159048,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,<=50K
33,Self-emp-not-inc,167476,11th,7,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,7,<=50K
39,Private,72338,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,>50K
33,Private,287908,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,>50K
24,Private,314182,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,50,<=50K
30,Private,108386,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
49,Private,115613,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
46,Private,202560,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,>50K
36,Self-emp-not-inc,177907,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,>50K
49,Private,183013,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,<=50K
32,Self-emp-not-inc,173314,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,60,<=50K
17,Private,181580,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,16,<=50K
57,Self-emp-not-inc,327901,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
44,Self-emp-inc,311357,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,>50K
21,Private,118712,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,1504,40,<=50K
22,Private,31387,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,2885,0,25,<=50K
46,Private,124071,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,44,<=50K
17,?,371316,10th,6,Never-married,?,Own-child,White,Male,0,0,25,<=50K
64,Private,192884,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,<=50K
42,State-gov,74334,Masters,14,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,0,40,>50K
60,Private,252413,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,32,>50K
44,Private,151780,Some-college,10,Widowed,Exec-managerial,Not-in-family,Black,Female,0,0,40,<=50K
36,Self-emp-not-inc,153976,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,<=50K
42,Self-emp-not-inc,64632,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,<=50K
24,Private,291355,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,60,<=50K
22,Private,117363,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,<=50K
22,Private,54560,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,<=50K
32,Private,396745,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,48,>50K
38,Private,111499,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,>50K
20,Private,24967,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,47,<=50K
39,Local-gov,305597,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Male,0,0,40,<=50K
58,Private,312131,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
21,Private,109414,Some-college,10,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,1974,40,<=50K
24,Self-emp-not-inc,174391,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,<=50K
28,State-gov,52636,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
28,Private,37821,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,45,<=50K
36,Self-emp-not-inc,340001,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
52,Private,159908,12th,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,<=50K
44,Private,128354,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,<=50K
50,Local-gov,138358,Some-college,10,Separated,Other-service,Unmarried,Black,Female,0,0,28,<=50K
28,Private,124685,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,55,<=50K
23,Private,208946,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,32,<=50K
61,Self-emp-not-inc,176965,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,>50K
28,Private,109162,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,<=50K
22,Private,197583,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,20,<=50K
58,Private,199278,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,38,<=50K
26,Local-gov,205570,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
51,State-gov,42017,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K
49,Local-gov,145290,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
23,State-gov,279243,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,<=50K
31,?,317761,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,40,<=50K
37,Private,338033,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K
35,State-gov,211115,Some-college,10,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,40,<=50K
64,Self-emp-inc,307786,1st-4th,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,<=50K
74,Private,54732,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,>50K
36,Local-gov,192337,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,<=50K
41,Private,116379,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,55,>50K
48,Private,249935,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,<=50K
30,Private,197558,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
33,Local-gov,289716,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
37,Self-emp-not-inc,362062,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,>50K
58,Private,116901,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,25,<=50K
42,Private,310632,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,>50K
51,Self-emp-not-inc,268639,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,2057,60,<=50K
49,Self-emp-not-inc,117634,Some-college,10,Widowed,Craft-repair,Unmarried,White,Female,0,0,30,<=50K
36,Private,217926,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,50,<=50K
40,Self-emp-inc,110862,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2377,50,<=50K
44,Federal-gov,113597,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,>50K
21,?,300812,Some-college,10,Never-married,?,Own-child,White,Male,0,0,30,<=50K
21,Private,32616,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,1719,16,<=50K
42,Local-gov,175674,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
55,Private,314592,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
26,Private,245465,Assoc-acdm,12,Never-married,Sales,Own-child,White,Male,0,0,30,<=50K
44,Private,199191,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,<=50K
53,State-gov,53197,Doctorate,16,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,>50K
29,Private,183111,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
59,Private,96459,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,<=50K
51,Local-gov,47415,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1628,30,<=50K
31,Private,409622,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,36,<=50K
35,Private,224566,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,<=50K
19,Private,185097,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,37,<=50K
27,Private,207418,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,<=50K
28,Private,250135,HS-grad,9,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,<=50K
51,Self-emp-inc,258735,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,81,<=50K
33,Private,351810,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,<=50K
35,Private,32126,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K
36,?,128640,Some-college,10,Married-civ-spouse,?,Wife,White,Female,0,0,25,<=50K
45,Private,178215,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,>50K
27,Private,118799,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
27,Private,249315,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,44,<=50K
43,Self-emp-not-inc,48087,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,60,<=50K
29,Local-gov,205262,Some-college,10,Never-married,Adm-clerical,Not-in-family,Other,Male,0,0,40,<=50K
57,Private,140426,1st-4th,2,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,35,<=50K
37,Federal-gov,187046,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
62,Self-emp-not-inc,122246,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,32,<=50K
35,Private,385412,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
50,Self-emp-not-inc,64667,HS-grad,9,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,60,<=50K
33,Private,182556,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,<=50K
23,Private,377121,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,25,<=50K
